Company,Date of Tweet,Number of Retweets,Number of Favorites,Number of Followers,Tweet
accuchek_us,Tue Nov 01 16:15:40 +0000 2016,2,1422,12238,
accuchek_us,Tue Nov 01 16:11:09 +0000 2016,65,1422,12238,
accuchek_us,Tue Nov 01 15:40:19 +0000 2016,0,1422,12238,
accuchek_us,Tue Nov 01 15:01:45 +0000 2016,574,1422,12238,
accuchek_us,Tue Nov 01 14:23:39 +0000 2016,0,1422,12238,
accuchek_us,Tue Nov 01 14:11:20 +0000 2016,1,1422,12238,
accuchek_us,Tue Nov 01 13:27:16 +0000 2016,2,1422,12238,
accuchek_us,Tue Nov 01 13:19:31 +0000 2016,17,1422,12238,
accuchek_us,Tue Nov 01 04:48:56 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 31 18:53:19 +0000 2016,4,1422,12238,
accuchek_us,Mon Oct 31 15:57:48 +0000 2016,1,1422,12238,
accuchek_us,Mon Oct 31 15:10:44 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 31 13:57:00 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 31 04:57:18 +0000 2016,0,1422,12238,
accuchek_us,Sat Oct 29 16:04:06 +0000 2016,1,1422,12238,
accuchek_us,Sat Oct 29 15:57:13 +0000 2016,22,1422,12238,
accuchek_us,Fri Oct 28 18:04:37 +0000 2016,0,1422,12238,
accuchek_us,Fri Oct 28 17:34:33 +0000 2016,0,1422,12238,
accuchek_us,Fri Oct 28 14:13:46 +0000 2016,1,1422,12238,
accuchek_us,Wed Oct 26 18:13:32 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 26 13:37:43 +0000 2016,8,1422,12238,
accuchek_us,Tue Oct 25 20:51:13 +0000 2016,6,1422,12238,
accuchek_us,Tue Oct 25 17:04:27 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 24 17:39:35 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 24 15:17:33 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 24 15:16:16 +0000 2016,1,1422,12238,
accuchek_us,Mon Oct 24 14:46:44 +0000 2016,0,1422,12238,
accuchek_us,Thu Oct 20 19:08:11 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 19 19:35:28 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 19 16:15:41 +0000 2016,2,1422,12238,
accuchek_us,Wed Oct 19 12:54:11 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 18 20:32:59 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 18 20:26:13 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 18 15:50:42 +0000 2016,7,1422,12238,
accuchek_us,Tue Oct 18 15:20:08 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 18 15:13:03 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 18 15:09:51 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 17 16:14:10 +0000 2016,3,1422,12238,
accuchek_us,Mon Oct 17 13:46:02 +0000 2016,0,1422,12238,
accuchek_us,Fri Oct 14 19:17:10 +0000 2016,6,1422,12238,
accuchek_us,Fri Oct 14 19:14:12 +0000 2016,3,1422,12238,
accuchek_us,Fri Oct 14 16:27:45 +0000 2016,0,1422,12238,
accuchek_us,Thu Oct 13 17:55:25 +0000 2016,0,1422,12238,
accuchek_us,Thu Oct 13 12:21:36 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 12 20:23:21 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 12 14:55:46 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 12 14:53:29 +0000 2016,2,1422,12238,
accuchek_us,Wed Oct 12 13:18:13 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 11 15:13:21 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 11 13:44:04 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 11 12:42:39 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 10 17:51:04 +0000 2016,0,1422,12238,
accuchek_us,Sun Oct 09 19:36:54 +0000 2016,0,1422,12238,
accuchek_us,Fri Oct 07 14:19:39 +0000 2016,0,1422,12238,
accuchek_us,Fri Oct 07 13:20:35 +0000 2016,0,1422,12238,
accuchek_us,Thu Oct 06 21:55:24 +0000 2016,0,1422,12238,
accuchek_us,Thu Oct 06 16:52:08 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 05 22:10:41 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 05 22:09:36 +0000 2016,1,1422,12238,
accuchek_us,Wed Oct 05 22:05:19 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 05 19:34:05 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 05 18:34:31 +0000 2016,1,1422,12238,
accuchek_us,Wed Oct 05 17:54:55 +0000 2016,0,1422,12238,
accuchek_us,Wed Oct 05 14:19:42 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 04 19:00:54 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 04 15:10:59 +0000 2016,8,1422,12238,
accuchek_us,Tue Oct 04 13:06:21 +0000 2016,0,1422,12238,
accuchek_us,Tue Oct 04 12:15:27 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 03 22:55:43 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 03 18:21:11 +0000 2016,0,1422,12238,
accuchek_us,Mon Oct 03 15:57:38 +0000 2016,4,1422,12238,
accuchek_us,Mon Oct 03 13:45:26 +0000 2016,3,1422,12238,
accuchek_us,Fri Sep 30 12:10:23 +0000 2016,0,1422,12238,
accuchek_us,Thu Sep 29 18:07:47 +0000 2016,0,1422,12238,
accuchek_us,Thu Sep 29 18:04:31 +0000 2016,6,1422,12238,
accuchek_us,Thu Sep 29 17:58:56 +0000 2016,2,1422,12238,
accuchek_us,Thu Sep 29 16:54:25 +0000 2016,0,1422,12238,
accuchek_us,Wed Sep 28 21:41:36 +0000 2016,2,1422,12238,
accuchek_us,Tue Sep 27 14:03:50 +0000 2016,1,1422,12238,
accuchek_us,Mon Sep 26 12:25:17 +0000 2016,2,1422,12238,
accuchek_us,Sun Sep 25 05:32:04 +0000 2016,0,1422,12238,
accuchek_us,Fri Sep 23 16:58:02 +0000 2016,1,1422,12238,
accuchek_us,Fri Sep 23 16:58:02 +0000 2016,1,1422,12238,
accuchek_us,Thu Sep 22 13:05:08 +0000 2016,1,1422,12238,
accuchek_us,Wed Sep 21 16:52:49 +0000 2016,14,1422,12238,
accuchek_us,Tue Sep 20 16:35:00 +0000 2016,0,1422,12238,
accuchek_us,Mon Sep 19 22:03:35 +0000 2016,0,1422,12238,
accuchek_us,Mon Sep 19 15:07:24 +0000 2016,0,1422,12238,
accuchek_us,Mon Sep 19 14:59:51 +0000 2016,0,1422,12238,
accuchek_us,Mon Sep 19 14:57:37 +0000 2016,0,1422,12238,
accuchek_us,Fri Sep 16 20:12:47 +0000 2016,2,1422,12238,
accuchek_us,Fri Sep 16 13:47:55 +0000 2016,0,1422,12238,
accuchek_us,Fri Sep 16 12:41:53 +0000 2016,1,1422,12238,
accuchek_us,Thu Sep 15 19:55:50 +0000 2016,0,1422,12238,
accuchek_us,Wed Sep 14 14:35:09 +0000 2016,0,1422,12238,
accuchek_us,Tue Sep 13 20:15:50 +0000 2016,1,1422,12238,
accuchek_us,Tue Sep 13 14:55:44 +0000 2016,0,1422,12238,
accuchek_us,Tue Sep 13 14:44:51 +0000 2016,0,1422,12238,
accuchek_us,Tue Sep 13 14:20:06 +0000 2016,0,1422,12238,
accuchek_us,Tue Sep 13 01:29:48 +0000 2016,1,1422,12238,
accuchek_us,Mon Sep 12 18:41:28 +0000 2016,0,1422,12238,
accuchek_us,Mon Sep 12 18:34:45 +0000 2016,0,1422,12238,
accuchek_us,Sun Sep 11 11:50:21 +0000 2016,2,1422,12238,
accuchek_us,Sun Sep 11 02:21:34 +0000 2016,0,1422,12238,
accuchek_us,Sun Sep 11 02:16:38 +0000 2016,0,1422,12238,
accuchek_us,Fri Sep 09 15:04:42 +0000 2016,0,1422,12238,
accuchek_us,Wed Sep 07 14:29:24 +0000 2016,0,1422,12238,
accuchek_us,Tue Sep 06 13:06:55 +0000 2016,4,1422,12238,
accuchek_us,Fri Sep 02 19:36:25 +0000 2016,1,1422,12238,
accuchek_us,Fri Sep 02 18:37:04 +0000 2016,1,1422,12238,
accuchek_us,Thu Sep 01 15:52:22 +0000 2016,2,1422,12238,
accuchek_us,Thu Sep 01 13:57:59 +0000 2016,0,1422,12238,
accuchek_us,Thu Sep 01 13:55:16 +0000 2016,26,1422,12238,
accuchek_us,Thu Sep 01 13:38:17 +0000 2016,1,1422,12238,
accuchek_us,Thu Sep 01 13:31:59 +0000 2016,0,1422,12238,
accuchek_us,Thu Sep 01 12:50:09 +0000 2016,2,1422,12238,
accuchek_us,Thu Sep 01 12:41:12 +0000 2016,0,1422,12238,
accuchek_us,Tue Aug 30 20:56:55 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 29 17:59:05 +0000 2016,0,1422,12238,
accuchek_us,Fri Aug 26 17:17:32 +0000 2016,1,1422,12238,
accuchek_us,Fri Aug 26 01:30:51 +0000 2016,1,1422,12238,
accuchek_us,Thu Aug 25 18:20:11 +0000 2016,0,1422,12238,
accuchek_us,Thu Aug 25 18:06:57 +0000 2016,7,1422,12238,
accuchek_us,Wed Aug 24 16:41:57 +0000 2016,0,1422,12238,
