Company,Date of Tweet,Number of Retweets,Number of Favorites,Number of Followers,Tweet
Tandem,Thu Feb 11 03:22:28 +0000 2016,2,499,4604,
Tandem,Thu Feb 11 00:20:08 +0000 2016,1,499,4604,
Tandem,Wed Feb 10 23:25:05 +0000 2016,0,499,4604,
Tandem,Fri Feb 05 18:00:55 +0000 2016,0,499,4604,
Tandem,Wed Feb 03 20:10:10 +0000 2016,3,499,4604,
Tandem,Tue Feb 02 01:38:54 +0000 2016,1,499,4604,
Tandem,Tue Feb 02 01:38:54 +0000 2016,1,499,4604,
Tandem,Sat Jan 30 01:55:14 +0000 2016,5,499,4604,
Tandem,Fri Jan 29 03:00:21 +0000 2016,0,499,4604,
Tandem,Fri Jan 29 02:59:30 +0000 2016,0,499,4604,
Tandem,Fri Jan 29 02:45:11 +0000 2016,0,499,4604,
Tandem,Fri Jan 29 01:18:21 +0000 2016,0,499,4604,
Tandem,Fri Jan 29 00:57:07 +0000 2016,0,499,4604,
Tandem,Fri Jan 29 00:56:19 +0000 2016,0,499,4604,
Tandem,Fri Jan 29 00:49:37 +0000 2016,1,499,4604,
Tandem,Fri Jan 29 00:38:56 +0000 2016,0,499,4604,
Tandem,Fri Jan 29 00:38:27 +0000 2016,1,499,4604,
Tandem,Wed Jan 27 03:08:17 +0000 2016,0,499,4604,
Tandem,Wed Jan 27 03:07:21 +0000 2016,0,499,4604,
Tandem,Wed Jan 27 03:05:10 +0000 2016,0,499,4604,
Tandem,Sat Jan 23 15:30:49 +0000 2016,2,499,4604,
Tandem,Wed Jan 20 17:22:04 +0000 2016,0,499,4604,
Tandem,Sat Jan 16 03:01:38 +0000 2016,1,499,4604,
Tandem,Sat Jan 16 02:40:45 +0000 2016,2,499,4604,
Tandem,Sat Jan 16 02:15:06 +0000 2016,3,499,4604,
Tandem,Tue Jan 12 18:55:06 +0000 2016,0,499,4604,
Tandem,Tue Jan 12 18:45:52 +0000 2016,0,499,4604,
Tandem,Tue Jan 12 01:25:05 +0000 2016,2,499,4604,
Tandem,Mon Jan 11 18:50:52 +0000 2016,0,499,4604,
Tandem,Mon Jan 11 18:50:42 +0000 2016,1,499,4604,
Tandem,Mon Jan 11 18:50:09 +0000 2016,1,499,4604,
Tandem,Wed Jan 06 20:15:12 +0000 2016,0,499,4604,
Tandem,Tue Jan 05 18:50:29 +0000 2016,0,499,4604,
Tandem,Mon Jan 04 20:08:45 +0000 2016,0,499,4604,
Tandem,Mon Jan 04 15:35:30 +0000 2016,1,499,4604,
Tandem,Sat Jan 02 15:49:19 +0000 2016,0,499,4604,
Tandem,Fri Jan 01 18:35:16 +0000 2016,0,499,4604,
Tandem,Fri Jan 01 17:35:25 +0000 2016,1,499,4604,
Tandem,Fri Jan 01 05:01:01 +0000 2016,0,499,4604,
Tandem,Thu Dec 31 17:31:33 +0000 2015,0,499,4604,
Tandem,Thu Dec 31 17:30:42 +0000 2015,0,499,4604,
Tandem,Thu Dec 31 08:35:07 +0000 2015,1,499,4604,
Tandem,Mon Dec 28 18:26:53 +0000 2015,0,499,4604,
Tandem,Mon Dec 28 18:25:33 +0000 2015,0,499,4604,
Tandem,Sun Dec 27 16:40:35 +0000 2015,1,499,4604,
Tandem,Sat Dec 26 15:20:33 +0000 2015,2,499,4604,
Tandem,Fri Dec 25 18:31:15 +0000 2015,0,499,4604,
Tandem,Thu Dec 24 18:31:34 +0000 2015,3,499,4604,
Tandem,Thu Dec 24 15:25:25 +0000 2015,1,499,4604,
Tandem,Wed Dec 23 15:55:25 +0000 2015,1,499,4604,
Tandem,Tue Dec 22 18:25:25 +0000 2015,0,499,4604,
Tandem,Tue Dec 22 15:55:21 +0000 2015,0,499,4604,
Tandem,Mon Dec 21 22:00:40 +0000 2015,0,499,4604,
Tandem,Mon Dec 21 18:10:15 +0000 2015,0,499,4604,
Tandem,Sun Dec 20 15:31:40 +0000 2015,0,499,4604,
Tandem,Sat Dec 19 00:10:07 +0000 2015,0,499,4604,
Tandem,Thu Dec 17 20:10:37 +0000 2015,0,499,4604,
Tandem,Thu Dec 17 15:40:56 +0000 2015,2,499,4604,
Tandem,Wed Dec 16 23:05:54 +0000 2015,0,499,4604,
Tandem,Wed Dec 16 15:35:27 +0000 2015,1,499,4604,
Tandem,Wed Dec 16 02:06:36 +0000 2015,0,499,4604,
Tandem,Wed Dec 16 02:01:53 +0000 2015,0,499,4604,
Tandem,Tue Dec 15 23:21:08 +0000 2015,0,499,4604,
Tandem,Tue Dec 15 22:25:05 +0000 2015,0,499,4604,
Tandem,Tue Dec 15 17:31:52 +0000 2015,1,499,4604,
Tandem,Tue Dec 15 17:06:01 +0000 2015,0,499,4604,
Tandem,Mon Dec 14 23:09:27 +0000 2015,0,499,4604,
Tandem,Mon Dec 14 18:17:16 +0000 2015,0,499,4604,
Tandem,Mon Dec 14 18:16:21 +0000 2015,0,499,4604,
Tandem,Mon Dec 14 18:11:23 +0000 2015,0,499,4604,
Tandem,Mon Dec 14 18:08:26 +0000 2015,0,499,4604,
Tandem,Sun Dec 13 15:25:27 +0000 2015,2,499,4604,
Tandem,Fri Dec 11 19:10:14 +0000 2015,0,499,4604,
Tandem,Thu Dec 10 18:48:00 +0000 2015,0,499,4604,
Tandem,Thu Dec 10 18:46:50 +0000 2015,0,499,4604,
Tandem,Thu Dec 10 18:44:17 +0000 2015,0,499,4604,
Tandem,Thu Dec 10 15:25:41 +0000 2015,0,499,4604,
Tandem,Thu Dec 10 01:12:05 +0000 2015,1,499,4604,
Tandem,Thu Dec 10 01:10:46 +0000 2015,1,499,4604,
Tandem,Wed Dec 09 20:30:14 +0000 2015,0,499,4604,
Tandem,Tue Dec 08 15:16:11 +0000 2015,1,499,4604,
Tandem,Mon Dec 07 18:51:49 +0000 2015,0,499,4604,
Tandem,Sun Dec 06 15:35:28 +0000 2015,1,499,4604,
Tandem,Fri Dec 04 16:58:49 +0000 2015,0,499,4604,
Tandem,Fri Dec 04 15:40:40 +0000 2015,1,499,4604,
Tandem,Thu Dec 03 21:07:10 +0000 2015,0,499,4604,
Tandem,Thu Dec 03 20:57:53 +0000 2015,0,499,4604,
Tandem,Thu Dec 03 20:56:32 +0000 2015,0,499,4604,
Tandem,Thu Dec 03 15:11:06 +0000 2015,1,499,4604,
Tandem,Wed Dec 02 17:26:50 +0000 2015,0,499,4604,
Tandem,Tue Dec 01 17:45:56 +0000 2015,3,499,4604,
Tandem,Tue Dec 01 15:31:54 +0000 2015,2,499,4604,
Tandem,Mon Nov 30 21:25:31 +0000 2015,1,499,4604,
Tandem,Mon Nov 30 21:25:18 +0000 2015,0,499,4604,
Tandem,Mon Nov 30 11:20:40 +0000 2015,0,499,4604,
Tandem,Sun Nov 29 16:10:42 +0000 2015,4,499,4604,
Tandem,Sat Nov 28 16:10:48 +0000 2015,5,499,4604,
Tandem,Fri Nov 27 23:15:45 +0000 2015,1,499,4604,
Tandem,Fri Nov 27 18:25:31 +0000 2015,2,499,4604,
Tandem,Fri Nov 27 15:16:03 +0000 2015,1,499,4604,
Tandem,Thu Nov 26 12:31:28 +0000 2015,2,499,4604,
Tandem,Wed Nov 25 21:36:41 +0000 2015,0,499,4604,
Tandem,Wed Nov 25 21:35:43 +0000 2015,0,499,4604,
Tandem,Wed Nov 25 21:34:13 +0000 2015,0,499,4604,
Tandem,Wed Nov 25 18:10:45 +0000 2015,1,499,4604,
Tandem,Wed Nov 25 15:15:45 +0000 2015,3,499,4604,
Tandem,Wed Nov 25 02:11:43 +0000 2015,0,499,4604,
Tandem,Wed Nov 25 01:15:11 +0000 2015,0,499,4604,
Tandem,Tue Nov 24 02:35:04 +0000 2015,1,499,4604,
Tandem,Fri Nov 20 23:30:51 +0000 2015,2,499,4604,
Tandem,Fri Nov 20 21:30:48 +0000 2015,0,499,4604,
Tandem,Fri Nov 20 17:40:08 +0000 2015,5,499,4604,
Tandem,Fri Nov 20 00:50:06 +0000 2015,1,499,4604,
Tandem,Thu Nov 19 17:06:15 +0000 2015,2,499,4604,
Tandem,Tue Nov 17 18:05:10 +0000 2015,1,499,4604,
Tandem,Tue Nov 17 14:31:16 +0000 2015,0,499,4604,
Tandem,Mon Nov 16 19:03:14 +0000 2015,0,499,4604,
Tandem,Mon Nov 16 19:02:14 +0000 2015,0,499,4604,
Tandem,Mon Nov 16 18:49:46 +0000 2015,0,499,4604,
Tandem,Sat Nov 14 14:30:56 +0000 2015,12,499,4604,
Tandem,Fri Nov 13 22:00:23 +0000 2015,0,499,4604,
Tandem,Fri Nov 13 21:40:23 +0000 2015,0,499,4604,
Tandem,Thu Nov 12 15:35:30 +0000 2015,0,499,4604,
Tandem,Wed Nov 11 19:55:10 +0000 2015,3,499,4604,
Tandem,Wed Nov 11 19:15:56 +0000 2015,0,499,4604,
Tandem,Tue Nov 10 22:55:08 +0000 2015,2,499,4604,
Tandem,Mon Nov 09 19:15:14 +0000 2015,1,499,4604,
Tandem,Sat Nov 07 19:15:31 +0000 2015,1,499,4604,
Tandem,Sat Nov 07 00:10:06 +0000 2015,1,499,4604,
Tandem,Fri Nov 06 23:50:14 +0000 2015,0,499,4604,
Tandem,Fri Nov 06 18:10:12 +0000 2015,2,499,4604,
Tandem,Fri Nov 06 15:20:44 +0000 2015,1,499,4604,
Tandem,Thu Nov 05 15:40:40 +0000 2015,1,499,4604,
Tandem,Wed Nov 04 15:05:35 +0000 2015,2,499,4604,
Tandem,Tue Nov 03 19:05:09 +0000 2015,0,499,4604,
Tandem,Tue Nov 03 00:05:05 +0000 2015,4,499,4604,
Tandem,Sat Oct 31 19:38:28 +0000 2015,1,499,4604,
Tandem,Sat Oct 31 06:40:45 +0000 2015,3,499,4604,
Tandem,Fri Oct 30 17:35:38 +0000 2015,0,499,4604,
Tandem,Thu Oct 29 20:20:22 +0000 2015,0,499,4604,
Tandem,Thu Oct 29 18:21:07 +0000 2015,0,499,4604,
Tandem,Thu Oct 29 17:40:57 +0000 2015,0,499,4604,
Tandem,Wed Oct 28 14:25:34 +0000 2015,1,499,4604,
Tandem,Tue Oct 27 18:40:14 +0000 2015,1,499,4604,
Tandem,Tue Oct 27 18:39:45 +0000 2015,0,499,4604,
Tandem,Tue Oct 27 17:40:47 +0000 2015,0,499,4604,
Tandem,Tue Oct 27 14:31:37 +0000 2015,1,499,4604,
Tandem,Mon Oct 26 23:20:08 +0000 2015,0,499,4604,
Tandem,Mon Oct 26 21:29:15 +0000 2015,0,499,4604,
Tandem,Mon Oct 26 21:27:31 +0000 2015,0,499,4604,
Tandem,Mon Oct 26 21:25:27 +0000 2015,0,499,4604,
Tandem,Mon Oct 26 18:35:09 +0000 2015,0,499,4604,
Tandem,Sun Oct 25 16:15:48 +0000 2015,0,499,4604,
Tandem,Sun Oct 25 12:05:34 +0000 2015,0,499,4604,
Tandem,Sat Oct 24 14:20:37 +0000 2015,5,499,4604,
Tandem,Sat Oct 24 00:15:15 +0000 2015,0,499,4604,
Tandem,Fri Oct 23 22:25:32 +0000 2015,0,499,4604,
Tandem,Thu Oct 22 21:08:14 +0000 2015,0,499,4604,
Tandem,Thu Oct 22 16:57:39 +0000 2015,0,499,4604,
Tandem,Thu Oct 22 14:16:04 +0000 2015,1,499,4604,
Tandem,Wed Oct 21 14:10:41 +0000 2015,1,499,4604,
Tandem,Mon Oct 19 16:06:07 +0000 2015,0,499,4604,
Tandem,Mon Oct 19 12:51:06 +0000 2015,0,499,4604,
Tandem,Sat Oct 17 16:15:44 +0000 2015,0,499,4604,
Tandem,Sat Oct 17 14:35:21 +0000 2015,0,499,4604,
Tandem,Sat Oct 17 12:05:30 +0000 2015,1,499,4604,
Tandem,Fri Oct 16 22:15:08 +0000 2015,2,499,4604,
Tandem,Fri Oct 16 19:30:15 +0000 2015,1,499,4604,
Tandem,Thu Oct 15 16:04:48 +0000 2015,0,499,4604,
Tandem,Thu Oct 15 13:45:48 +0000 2015,3,499,4604,
Tandem,Wed Oct 14 23:52:27 +0000 2015,0,499,4604,
Tandem,Wed Oct 14 21:25:07 +0000 2015,2,499,4604,
Tandem,Wed Oct 14 13:55:27 +0000 2015,4,499,4604,
Tandem,Tue Oct 13 20:38:41 +0000 2015,0,499,4604,
Tandem,Tue Oct 13 18:48:09 +0000 2015,0,499,4604,
Tandem,Mon Oct 12 12:25:39 +0000 2015,0,499,4604,
Tandem,Fri Oct 09 14:02:24 +0000 2015,0,499,4604,
Tandem,Fri Oct 09 00:30:11 +0000 2015,0,499,4604,
Tandem,Thu Oct 08 23:38:36 +0000 2015,0,499,4604,
Tandem,Thu Oct 08 23:37:42 +0000 2015,0,499,4604,
Tandem,Thu Oct 08 23:36:05 +0000 2015,0,499,4604,
Tandem,Thu Oct 08 14:46:16 +0000 2015,0,499,4604,
Tandem,Wed Oct 07 14:40:53 +0000 2015,0,499,4604,
Tandem,Tue Oct 06 14:35:25 +0000 2015,0,499,4604,
Tandem,Tue Oct 06 01:30:15 +0000 2015,0,499,4604,
Tandem,Tue Oct 06 01:00:21 +0000 2015,0,499,4604,
Tandem,Mon Oct 05 23:46:22 +0000 2015,0,499,4604,
Tandem,Mon Oct 05 23:41:23 +0000 2015,0,499,4604,
Tandem,Mon Oct 05 17:55:40 +0000 2015,0,499,4604,
Tandem,Mon Oct 05 12:40:30 +0000 2015,1,499,4604,
Tandem,Sat Oct 03 12:55:30 +0000 2015,1,499,4604,
Tandem,Sat Oct 03 01:10:07 +0000 2015,1,499,4604,
Tandem,Fri Oct 02 23:33:50 +0000 2015,0,499,4604,
Tandem,Thu Oct 01 12:16:04 +0000 2015,0,499,4604,
Tandem,Tue Sep 29 18:36:58 +0000 2015,0,499,4604,
Tandem,Tue Sep 29 18:32:10 +0000 2015,0,499,4604,
Tandem,Tue Sep 29 18:25:07 +0000 2015,1,499,4604,
Tandem,Mon Sep 28 12:50:48 +0000 2015,2,499,4604,
Tandem,Fri Sep 25 17:04:38 +0000 2015,0,499,4604,
Tandem,Fri Sep 25 16:55:43 +0000 2015,0,499,4604,
Tandem,Fri Sep 25 12:35:25 +0000 2015,0,499,4604,
Tandem,Thu Sep 24 16:55:34 +0000 2015,1,499,4604,
Tandem,Thu Sep 24 12:15:52 +0000 2015,1,499,4604,
Tandem,Wed Sep 23 20:47:12 +0000 2015,0,499,4604,
Tandem,Wed Sep 23 20:15:37 +0000 2015,1,499,4604,
Tandem,Wed Sep 23 17:05:48 +0000 2015,0,499,4604,
Tandem,Wed Sep 23 17:05:48 +0000 2015,0,499,4604,
Tandem,Wed Sep 23 14:05:07 +0000 2015,0,499,4604,
Tandem,Wed Sep 23 12:40:40 +0000 2015,1,499,4604,
Tandem,Tue Sep 22 19:02:46 +0000 2015,0,499,4604,
Tandem,Tue Sep 22 18:42:22 +0000 2015,0,499,4604,
Tandem,Tue Sep 22 18:25:36 +0000 2015,0,499,4604,
Tandem,Tue Sep 22 18:23:45 +0000 2015,0,499,4604,
Tandem,Tue Sep 22 16:55:28 +0000 2015,1,499,4604,
Tandem,Tue Sep 22 12:10:35 +0000 2015,0,499,4604,
Tandem,Mon Sep 21 19:29:05 +0000 2015,0,499,4604,
Tandem,Mon Sep 21 18:50:08 +0000 2015,0,499,4604,
Tandem,Sun Sep 20 14:15:43 +0000 2015,2,499,4604,
Tandem,Fri Sep 18 19:26:04 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 19:25:14 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 19:22:32 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 19:11:40 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 19:08:01 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 19:04:35 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 19:03:26 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 18:06:24 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 18:05:11 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 17:45:09 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 16:46:28 +0000 2015,0,499,4604,
Tandem,Fri Sep 18 12:11:04 +0000 2015,0,499,4604,
Tandem,Thu Sep 17 19:46:03 +0000 2015,2,499,4604,
Tandem,Thu Sep 17 16:46:13 +0000 2015,0,499,4604,
Tandem,Wed Sep 16 19:11:05 +0000 2015,1,499,4604,
Tandem,Wed Sep 16 18:25:28 +0000 2015,1,499,4604,
Tandem,Wed Sep 16 12:05:45 +0000 2015,3,499,4604,
Tandem,Tue Sep 15 20:15:30 +0000 2015,0,499,4604,
Tandem,Tue Sep 15 12:25:29 +0000 2015,3,499,4604,
Tandem,Mon Sep 14 12:16:13 +0000 2015,0,499,4604,
Tandem,Sun Sep 13 12:02:32 +0000 2015,2,499,4604,
Tandem,Sat Sep 12 16:03:39 +0000 2015,2,499,4604,
Tandem,Sat Sep 12 12:46:02 +0000 2015,1,499,4604,
Tandem,Fri Sep 11 18:42:17 +0000 2015,0,499,4604,
Tandem,Fri Sep 11 16:59:15 +0000 2015,0,499,4604,
Tandem,Fri Sep 11 16:57:14 +0000 2015,0,499,4604,
Tandem,Fri Sep 11 16:51:35 +0000 2015,0,499,4604,
Tandem,Fri Sep 11 16:35:47 +0000 2015,0,499,4604,
Tandem,Thu Sep 10 22:45:13 +0000 2015,1,499,4604,
Tandem,Thu Sep 10 21:31:16 +0000 2015,3,499,4604,
Tandem,Thu Sep 10 17:15:58 +0000 2015,0,499,4604,
Tandem,Thu Sep 10 12:31:03 +0000 2015,1,499,4604,
Tandem,Wed Sep 09 23:50:07 +0000 2015,4,499,4604,
Tandem,Wed Sep 09 19:30:34 +0000 2015,0,499,4604,
Tandem,Wed Sep 09 12:40:36 +0000 2015,25,499,4604,
Tandem,Tue Sep 08 17:12:01 +0000 2015,0,499,4604,
Tandem,Tue Sep 08 17:11:31 +0000 2015,0,499,4604,
Tandem,Mon Sep 07 12:31:52 +0000 2015,0,499,4604,
Tandem,Fri Sep 04 21:17:42 +0000 2015,0,499,4604,
Tandem,Fri Sep 04 21:16:34 +0000 2015,0,499,4604,
Tandem,Fri Sep 04 21:15:40 +0000 2015,0,499,4604,
Tandem,Fri Sep 04 16:11:45 +0000 2015,1,499,4604,
Tandem,Thu Sep 03 16:41:02 +0000 2015,0,499,4604,
Tandem,Thu Sep 03 12:31:40 +0000 2015,2,499,4604,
Tandem,Wed Sep 02 21:23:10 +0000 2015,0,499,4604,
Tandem,Wed Sep 02 19:55:41 +0000 2015,2,499,4604,
Tandem,Wed Sep 02 16:45:11 +0000 2015,0,499,4604,
Tandem,Tue Sep 01 21:06:49 +0000 2015,0,499,4604,
Tandem,Tue Sep 01 12:40:38 +0000 2015,0,499,4604,
Tandem,Mon Aug 31 21:25:04 +0000 2015,1,499,4604,
Tandem,Mon Aug 31 18:10:08 +0000 2015,0,499,4604,
Tandem,Sun Aug 30 17:05:44 +0000 2015,0,499,4604,
Tandem,Sun Aug 30 13:50:35 +0000 2015,0,499,4604,
Tandem,Sat Aug 29 17:45:57 +0000 2015,0,499,4604,
Tandem,Sat Aug 29 13:35:28 +0000 2015,0,499,4604,
Tandem,Fri Aug 28 16:25:35 +0000 2015,1,499,4604,
Tandem,Fri Aug 28 12:05:39 +0000 2015,0,499,4604,
Tandem,Thu Aug 27 22:09:11 +0000 2015,0,499,4604,
Tandem,Thu Aug 27 16:03:34 +0000 2015,1,499,4604,
Tandem,Thu Aug 27 12:50:50 +0000 2015,0,499,4604,
Tandem,Wed Aug 26 20:40:23 +0000 2015,1,499,4604,
Tandem,Wed Aug 26 16:35:40 +0000 2015,0,499,4604,
Tandem,Tue Aug 25 17:00:34 +0000 2015,0,499,4604,
Tandem,Tue Aug 25 16:05:59 +0000 2015,4,499,4604,
Tandem,Tue Aug 25 12:40:39 +0000 2015,0,499,4604,
Tandem,Mon Aug 24 12:25:30 +0000 2015,0,499,4604,
Tandem,Sat Aug 22 14:20:35 +0000 2015,2,499,4604,
Tandem,Sat Aug 22 01:15:09 +0000 2015,0,499,4604,
Tandem,Wed Aug 19 12:25:08 +0000 2015,0,499,4604,
Tandem,Mon Aug 17 15:07:59 +0000 2015,0,499,4604,
Tandem,Fri Aug 14 21:09:47 +0000 2015,0,499,4604,
Tandem,Fri Aug 14 12:20:27 +0000 2015,0,499,4604,
Tandem,Thu Aug 13 16:50:25 +0000 2015,0,499,4604,
Tandem,Wed Aug 12 16:40:31 +0000 2015,1,499,4604,
Tandem,Tue Aug 11 16:45:31 +0000 2015,2,499,4604,
Tandem,Tue Aug 11 12:50:33 +0000 2015,0,499,4604,
Tandem,Mon Aug 10 12:45:34 +0000 2015,0,499,4604,
Tandem,Sun Aug 09 14:20:18 +0000 2015,0,499,4604,
Tandem,Sat Aug 08 15:40:23 +0000 2015,1,499,4604,
Tandem,Fri Aug 07 16:55:20 +0000 2015,0,499,4604,
Tandem,Fri Aug 07 13:53:31 +0000 2015,0,499,4604,
Tandem,Fri Aug 07 12:50:25 +0000 2015,0,499,4604,
Tandem,Thu Aug 06 16:50:35 +0000 2015,0,499,4604,
Tandem,Thu Aug 06 15:45:16 +0000 2015,0,499,4604,
Tandem,Wed Aug 05 12:01:13 +0000 2015,2,499,4604,
Tandem,Tue Aug 04 22:10:55 +0000 2015,0,499,4604,
Tandem,Tue Aug 04 20:10:25 +0000 2015,1,499,4604,
Tandem,Tue Aug 04 17:46:25 +0000 2015,2,499,4604,
Tandem,Tue Aug 04 13:02:00 +0000 2015,0,499,4604,
Tandem,Mon Aug 03 16:45:16 +0000 2015,1,499,4604,
Tandem,Mon Aug 03 03:41:04 +0000 2015,0,499,4604,
Tandem,Mon Aug 03 01:24:43 +0000 2015,1,499,4604,
Tandem,Mon Aug 03 00:34:03 +0000 2015,0,499,4604,
Tandem,Sat Aug 01 14:10:39 +0000 2015,1,499,4604,
Tandem,Sat Aug 01 03:00:50 +0000 2015,3,499,4604,
Tandem,Thu Jul 30 20:45:11 +0000 2015,2,499,4604,
Tandem,Thu Jul 30 20:25:09 +0000 2015,16,499,4604,
Tandem,Thu Jul 30 12:16:06 +0000 2015,0,499,4604,
Tandem,Wed Jul 29 21:04:01 +0000 2015,0,499,4604,
Tandem,Wed Jul 29 21:00:44 +0000 2015,0,499,4604,
Tandem,Wed Jul 29 12:20:27 +0000 2015,0,499,4604,
Tandem,Tue Jul 28 22:07:38 +0000 2015,0,499,4604,
Tandem,Tue Jul 28 20:40:30 +0000 2015,0,499,4604,
Tandem,Tue Jul 28 12:20:19 +0000 2015,1,499,4604,
Tandem,Mon Jul 27 21:28:11 +0000 2015,0,499,4604,
Tandem,Sun Jul 26 21:04:47 +0000 2015,0,499,4604,
Tandem,Sun Jul 26 20:55:55 +0000 2015,0,499,4604,
Tandem,Sun Jul 26 20:52:38 +0000 2015,0,499,4604,
Tandem,Sun Jul 26 20:48:21 +0000 2015,0,499,4604,
Tandem,Sat Jul 25 13:45:35 +0000 2015,2,499,4604,
Tandem,Fri Jul 24 18:59:20 +0000 2015,0,499,4604,
Tandem,Fri Jul 24 12:20:32 +0000 2015,0,499,4604,
Tandem,Fri Jul 24 00:14:13 +0000 2015,0,499,4604,
Tandem,Thu Jul 23 18:45:45 +0000 2015,0,499,4604,
Tandem,Thu Jul 23 16:02:05 +0000 2015,3,499,4604,
Tandem,Thu Jul 23 12:31:18 +0000 2015,1,499,4604,
Tandem,Wed Jul 22 19:22:23 +0000 2015,0,499,4604,
Tandem,Wed Jul 22 12:31:00 +0000 2015,3,499,4604,
Tandem,Tue Jul 21 16:25:21 +0000 2015,1,499,4604,
Tandem,Tue Jul 21 15:41:03 +0000 2015,0,499,4604,
Tandem,Tue Jul 21 13:20:50 +0000 2015,5,499,4604,
Tandem,Mon Jul 20 18:31:06 +0000 2015,0,499,4604,
Tandem,Mon Jul 20 01:01:39 +0000 2015,0,499,4604,
Tandem,Mon Jul 20 00:58:41 +0000 2015,0,499,4604,
Tandem,Mon Jul 20 00:54:02 +0000 2015,0,499,4604,
Tandem,Sun Jul 19 13:01:03 +0000 2015,0,499,4604,
Tandem,Sat Jul 18 13:35:15 +0000 2015,0,499,4604,
Tandem,Fri Jul 17 19:24:24 +0000 2015,1,499,4604,
Tandem,Fri Jul 17 16:11:17 +0000 2015,0,499,4604,
Tandem,Fri Jul 17 01:17:17 +0000 2015,0,499,4604,
Tandem,Fri Jul 17 00:23:08 +0000 2015,0,499,4604,
Tandem,Fri Jul 17 00:22:05 +0000 2015,1,499,4604,
Tandem,Fri Jul 17 00:16:56 +0000 2015,0,499,4604,
Tandem,Fri Jul 17 00:15:07 +0000 2015,0,499,4604,
Tandem,Thu Jul 16 22:24:58 +0000 2015,2,499,4604,
Tandem,Thu Jul 16 16:55:34 +0000 2015,0,499,4604,
Tandem,Thu Jul 16 12:01:21 +0000 2015,2,499,4604,
Tandem,Wed Jul 15 20:40:15 +0000 2015,0,499,4604,
Tandem,Wed Jul 15 17:34:03 +0000 2015,0,499,4604,
Tandem,Wed Jul 15 17:33:13 +0000 2015,0,499,4604,
Tandem,Wed Jul 15 17:32:39 +0000 2015,0,499,4604,
Tandem,Wed Jul 15 00:50:24 +0000 2015,0,499,4604,
Tandem,Tue Jul 14 21:24:00 +0000 2015,0,499,4604,
Tandem,Tue Jul 14 16:55:11 +0000 2015,1,499,4604,
Tandem,Mon Jul 13 21:07:04 +0000 2015,0,499,4604,
Tandem,Mon Jul 13 12:55:17 +0000 2015,0,499,4604,
Tandem,Sun Jul 12 23:18:05 +0000 2015,0,499,4604,
Tandem,Sun Jul 12 23:17:19 +0000 2015,0,499,4604,
Tandem,Sun Jul 12 23:16:25 +0000 2015,0,499,4604,
Tandem,Fri Jul 10 20:11:13 +0000 2015,3,499,4604,
Tandem,Thu Jul 09 13:52:37 +0000 2015,1,499,4604,
Tandem,Thu Jul 09 12:05:33 +0000 2015,0,499,4604,
Tandem,Wed Jul 08 17:05:45 +0000 2015,3,499,4604,
Tandem,Wed Jul 08 16:00:48 +0000 2015,0,499,4604,
Tandem,Wed Jul 08 00:50:26 +0000 2015,1,499,4604,
Tandem,Tue Jul 07 20:53:43 +0000 2015,2,499,4604,
Tandem,Mon Jul 06 00:40:24 +0000 2015,0,499,4604,
Tandem,Sat Jul 04 16:10:29 +0000 2015,0,499,4604,
Tandem,Sat Jul 04 10:01:04 +0000 2015,1,499,4604,
Tandem,Fri Jul 03 15:55:25 +0000 2015,0,499,4604,
Tandem,Fri Jul 03 12:35:19 +0000 2015,0,499,4604,
Tandem,Thu Jul 02 19:33:54 +0000 2015,0,499,4604,
Tandem,Wed Jul 01 21:38:52 +0000 2015,0,499,4604,
Tandem,Wed Jul 01 21:36:39 +0000 2015,1,499,4604,
Tandem,Wed Jul 01 19:05:16 +0000 2015,1,499,4604,
Tandem,Wed Jul 01 16:38:02 +0000 2015,1,499,4604,
Tandem,Wed Jul 01 15:45:22 +0000 2015,6,499,4604,
Tandem,Wed Jul 01 12:15:44 +0000 2015,0,499,4604,
Tandem,Tue Jun 30 20:30:01 +0000 2015,0,499,4604,
Tandem,Tue Jun 30 20:21:36 +0000 2015,0,499,4604,
Tandem,Tue Jun 30 20:18:18 +0000 2015,0,499,4604,
Tandem,Tue Jun 30 20:17:33 +0000 2015,0,499,4604,
Tandem,Tue Jun 30 15:55:20 +0000 2015,0,499,4604,
Tandem,Tue Jun 30 12:10:32 +0000 2015,0,499,4604,
Tandem,Tue Jun 30 00:51:50 +0000 2015,6,499,4604,
Tandem,Mon Jun 29 22:26:49 +0000 2015,0,499,4604,
Tandem,Mon Jun 29 17:30:46 +0000 2015,1,499,4604,
Tandem,Mon Jun 29 16:06:48 +0000 2015,1,499,4604,
Tandem,Fri Jun 26 16:52:52 +0000 2015,0,499,4604,
Tandem,Fri Jun 26 15:18:33 +0000 2015,0,499,4604,
