Company,Date of Tweet,Number of Retweets,Number of Favorites,Number of Followers,Tweet
Medtronic,Wed Oct 12 22:27:07 +0000 2016,0,58,23562,
Medtronic,Wed Oct 12 21:52:51 +0000 2016,0,58,23562,
Medtronic,Wed Oct 12 18:23:30 +0000 2016,0,58,23562,
Medtronic,Wed Oct 12 17:21:09 +0000 2016,0,58,23562,
Medtronic,Wed Oct 12 15:38:58 +0000 2016,2,58,23562,
Medtronic,Wed Oct 12 13:59:57 +0000 2016,3,58,23562,
Medtronic,Tue Oct 11 22:41:31 +0000 2016,1,58,23562,
Medtronic,Tue Oct 11 22:34:07 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 22:28:12 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 21:17:19 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 17:18:01 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 17:17:56 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 16:55:47 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 16:53:47 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 16:50:18 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 16:47:59 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 16:46:04 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 16:14:53 +0000 2016,3,58,23562,
Medtronic,Tue Oct 11 15:08:13 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 01:30:56 +0000 2016,0,58,23562,
Medtronic,Tue Oct 11 01:30:38 +0000 2016,0,58,23562,
Medtronic,Mon Oct 10 22:40:02 +0000 2016,0,58,23562,
Medtronic,Mon Oct 10 22:39:54 +0000 2016,0,58,23562,
Medtronic,Mon Oct 10 22:34:49 +0000 2016,0,58,23562,
Medtronic,Mon Oct 10 22:33:51 +0000 2016,1,58,23562,
Medtronic,Mon Oct 10 21:58:26 +0000 2016,1,58,23562,
Medtronic,Mon Oct 10 17:53:36 +0000 2016,0,58,23562,
Medtronic,Mon Oct 10 17:11:13 +0000 2016,0,58,23562,
Medtronic,Mon Oct 10 15:16:15 +0000 2016,0,58,23562,
Medtronic,Sat Oct 08 16:24:02 +0000 2016,0,58,23562,
Medtronic,Sat Oct 08 16:12:54 +0000 2016,0,58,23562,
Medtronic,Fri Oct 07 23:06:57 +0000 2016,18,58,23562,
Medtronic,Fri Oct 07 22:41:07 +0000 2016,0,58,23562,
Medtronic,Fri Oct 07 17:14:57 +0000 2016,2,58,23562,
Medtronic,Fri Oct 07 17:12:53 +0000 2016,1,58,23562,
Medtronic,Fri Oct 07 16:59:53 +0000 2016,0,58,23562,
Medtronic,Thu Oct 06 23:13:42 +0000 2016,0,58,23562,
Medtronic,Thu Oct 06 22:14:57 +0000 2016,2,58,23562,
Medtronic,Thu Oct 06 22:07:39 +0000 2016,0,58,23562,
Medtronic,Thu Oct 06 22:07:35 +0000 2016,0,58,23562,
Medtronic,Thu Oct 06 20:52:37 +0000 2016,0,58,23562,
Medtronic,Thu Oct 06 20:21:57 +0000 2016,1,58,23562,
Medtronic,Thu Oct 06 19:01:57 +0000 2016,5,58,23562,
Medtronic,Thu Oct 06 19:00:57 +0000 2016,5,58,23562,
Medtronic,Thu Oct 06 16:44:26 +0000 2016,0,58,23562,
Medtronic,Thu Oct 06 00:53:40 +0000 2016,1,58,23562,
Medtronic,Thu Oct 06 00:53:37 +0000 2016,1,58,23562,
Medtronic,Wed Oct 05 23:53:16 +0000 2016,4,58,23562,
Medtronic,Wed Oct 05 23:25:37 +0000 2016,0,58,23562,
Medtronic,Wed Oct 05 23:25:15 +0000 2016,0,58,23562,
Medtronic,Wed Oct 05 18:48:10 +0000 2016,0,58,23562,
Medtronic,Wed Oct 05 16:34:04 +0000 2016,0,58,23562,
Medtronic,Wed Oct 05 16:33:53 +0000 2016,0,58,23562,
Medtronic,Wed Oct 05 16:33:36 +0000 2016,0,58,23562,
Medtronic,Wed Oct 05 00:55:00 +0000 2016,0,58,23562,
Medtronic,Tue Oct 04 22:40:04 +0000 2016,1,58,23562,
Medtronic,Tue Oct 04 22:10:19 +0000 2016,0,58,23562,
Medtronic,Tue Oct 04 22:09:11 +0000 2016,0,58,23562,
Medtronic,Tue Oct 04 19:39:45 +0000 2016,0,58,23562,
Medtronic,Tue Oct 04 18:43:11 +0000 2016,0,58,23562,
Medtronic,Tue Oct 04 18:42:31 +0000 2016,0,58,23562,
Medtronic,Tue Oct 04 17:07:56 +0000 2016,1,58,23562,
Medtronic,Tue Oct 04 00:57:40 +0000 2016,0,58,23562,
Medtronic,Mon Oct 03 22:16:43 +0000 2016,0,58,23562,
Medtronic,Mon Oct 03 16:56:04 +0000 2016,0,58,23562,
Medtronic,Mon Oct 03 16:51:26 +0000 2016,0,58,23562,
Medtronic,Mon Oct 03 16:38:21 +0000 2016,0,58,23562,
Medtronic,Mon Oct 03 16:37:15 +0000 2016,0,58,23562,
Medtronic,Mon Oct 03 16:02:44 +0000 2016,0,58,23562,
Medtronic,Sat Oct 01 14:57:19 +0000 2016,0,58,23562,
Medtronic,Sat Oct 01 14:55:14 +0000 2016,0,58,23562,
Medtronic,Sat Oct 01 14:45:04 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 22:37:23 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 22:08:41 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 21:59:47 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 21:53:52 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 18:02:29 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 17:49:49 +0000 2016,0,58,23562,
